Year,Grid,Location,Treatment,Week,Date,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex,Age,Wt. ,testes,vaginal,nipples,Lac,Pg,RE,LE,HD,RE,LE,HD,Botfly,NOTES:
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K2,J2,PL,H4596,P,2,1,1,1,19,2,,,,,0,0,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K5,I2,TS,H4650,P,1,1,2,,69,,,1,,,0,0,0,0,1,2,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K5,,TS,H4592,RT,1,1,2,,68,,,1,,,0,0,0,0,0,2,,right ear has notch; not sure if from ripped ear tag or not
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K6,J5,PL,H4697,P,1,1,2,1,19,,2,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K9,,PL,H4594,N,1,2,1,1,17,1,,,,,0,1,0,0,0,1,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K9,K9,PL,H4690,P,1,1,2,2,15,,1,1,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K11,J11,PL,H4568,P,2,1,1,1,21,2,,,,,1,1,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1198,June 25-26,2014/06/25,K11,K10,PL,H4601,P,2,1,1,1,21,2,,,,,2,2,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1198,June 25-26,2014/06/25,G11,H11,TS,H7188,N,1,2,2,,46,,,1,,,0,0,0,1,0,2,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,G10,,TS,H7189,N,1,2,1,,58,1,,,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,G8,H7,TS,H4599,P,1,1,1,,67,1,,,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,G7,H7,TS,H4600,P,1,1,2,,62,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,G6,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,G1,F2,TS,H4644,P,1,1,2,,74,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,G1,H1,TS,H7187,P,1,1,1,,70,1,,,,,0,0,2,1,0,1,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,,I2,TS,,P,,1,,,,,,,,,,,,,,,,"escape, unsure of tag, saw H2???"
2014,Green Control,G,C,1198,June 25-26,2014/06/25,,I5,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,,E2,TS,H4689,P,1,1,1,,67,1,,,,,0,0,0,1,1,1,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,,E1,PL,H4667,P,1,1,2,2,16,,1,1,,,1,0,0,0,1,0,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,,B5,TS,H4635,P,2,1,1,,63,1,,,,,0,0,0,0,0,1,,"right ear ripped, incorrectly written in raw data as female"
2014,Green Control,G,C,1198,June 25-26,2014/06/25,,B7,TS,H2154,P,1,1,1,,111,2,,,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,H7,F10,PL,H4630,P,1,1,1,1,19,1,,,,,1,0,0,0,0,1,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,A2,A1,PL,H4636,P,1,1,1,1,26,1,,,,,3,1,1,0,0,0,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,A6,,TS,H4688,N,1,2,2,,87,,,2,1,,4,6,1,0,2,5,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,A8,,TS,H4687,N,1,2,1,,91,1,,2,1,,2,1,0,1,0,0,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,A9,,PL,H4686,N,1,2,2,1,21,,1,1,,,2,3,0,0,0,4,,
2014,Green Control,G,C,1198,June 25-26,2014/06/25,A10,B9,PL,H4694,P,2,1,2,1,29,,1,2,1,1,0,0,1,0,0,1,,right ear missing
2014,Green Control,G,C,1198,June 25-26,2014/06/25,C9,E10,PL,H4684,N,2,2,1,1,20,,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,I1,K1,PL,H4675,P,1,1,2,1,21,,1,1,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,I2,H3,PL,H4570,P,1,1,1,1,23,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,I3,I3,TS,H2390,P,2,1,2,,101,,,2,,,0,0,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,I4,J4,TS,H4592,P,1,1,2,,74,,,1,,,0,0,0,1,0,1,,right ear notched
2014,Green Control,G,C,1200,July 9-10,2014/07/09,I9,I9,TS,H7186,P,1,1,1,,70,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,I10,J11,PL,H4573,P,1,1,2,1,26,,1,2,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,I11,I11,TS,H7188,P,1,1,2,,51,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,E11,D10,TS,H4563,P,1,1,1,,74,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,E10/D9,E11/D11,TS,H4575,P,1,1,2,,72,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,E6/D6,E6,TS,H4643,P,1,1,2,,68,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,E5,,TS,H4695,P,2,1,1,,93,2,,,,,0,0,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,E4,G4,PL,H7184,P,1,1,1,1,19,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A1,A1,TS,H4632,P,1,1,1,,86,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A2,A1,PL,H4659,P,1,1,2,1,18,,1,1,,,0,0,0,0,0,0,1,botfly? Not sure
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A3,A4,TS,H4680,N,1,2,1,,74,1,,,,,0,0,0,0,0,1,,RIGHT EAR NOTCHED MAYBE RIPPED?
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A3,A4,PL,H4636,P,1,1,1,1,22,2,,,,,2,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A4,B5,PL,H4679,N,1,2,2,3,12,,1,1,,,0,3,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A5,A8,TS,H4635,P,2,1,1,,80,1,,,,,0,0,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A6,,TS,H4649,P,1,1,1,,60,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A6,B6,PL,E6052,P,1,1,1,1,18,2,,,,,0,0,0,0,0,1,,incorrectly recorded in raw data on day 1 with with H prefix
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A7,B6,TS,H4668,P,1,1,2,,62,,,1,,,0,0,0,1,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A9,B7,PL,H4694,P,2,1,2,1,23,,1,2,,,,0,0,,0,0,,RIGHT EAR MISSING
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C10,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C11,A10,TS,H4634,P,1,1,1,,66,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,H1,PL,H4678,N,1,2,1,2,17,2,,,,,1,1,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,H2,TS,H4676,N,1,2,1,,103,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,H2,TS,H7113,N,1,2,1,,79,2,,,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,B11,TS,H2339,P,1,1,1,,101,2,,,,,0,0,0,0,0,1,,last captured in 2010!
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,B8,PL,H7191,N,1,2,1,2,13,2,,,,,2,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,A2,TS,H7148,N,1,2,1,,70,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,A5,TS,H7144,N,1,2,1,,70,1,,,,,0,0,,0,0,,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,A9,TS,H7143,N,1,2,1,,86,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K1,K1,TS,H4671,P,1,1,1,,88,2,,,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K2,K2,TS,H7183,N,1,2,1,,64,1,,,,,0,0,0,1,0,1,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K2,J2,TS,H7182,N,1,2,2,,74,,,1,,,0,0,0,0,1,2,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K4,I3,TS,H4650,P,1,1,2,,75,,,1,,,0,1,0,1,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K6,K6,PL,H4697,P,1,1,2,1,21,,2,2,1,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K8,J7,PL,H4696,P,1,1,1,1,22,2,,,,,1,0,0,0,0,1,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K9,J7,PL,H4594,P,1,1,1,1,21,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,K11,K10,PL,H4601,P,2,1,1,1,24,1,,,,,0,0,0,0,2,2,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,G11,H10,TS,H7189,P,1,1,1,,63,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,G10,G8,TS,H4599,P,1,1,1,,70,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,G6,I6,PL,H7181,RT,2,1,1,1,18,2,,,,,0,0,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,G5,F5,TS,H4600,P,1,1,2,,68,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,G1,G1/E1,TS,H4689,P,1,1,1,,61,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,G1,I1,TS,H7187,P,1,1,1,,74,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C1,B3,TS,H7180,N,1,2,1,,82,1,,,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C2,F2,PL,H4561,P,2,1,1,1,27,2,,,,,0,0,0,0,1,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C7,D7,TS,H4638/H7149,P/RT,"1,2",1,2,,70,,,1,,,0,0,0,0,0,0,,RETAG DAY 2 RIGHT TAG ON BY THREAD
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C8,D8,TS,H4560,P,1,1,1,,96,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C8,C9,PL,H4633,P,1,1,2,1,18,,1,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,D1,D1,TS,H4660,P,1,1,2,,62,,,1,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,F4,TS,H4669,P,2,1,1,,86,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,E4,PL,H7146,N,1,2,1,2,16,2,,,,,1,3,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,J3,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,J3,I2,PL,H4596,P,2,1,1,1,24,2,,,,,0,0,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,J7,K8,PL,H4598,P,2,1,1,1,20,2,,,,,0,0,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,J7,K7,PL,H4690,P,1,1,2,1,20,,1,1,,1,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,J9,K9,TS,H7185,P,1,1,2,,66,,,1,,,0,0,1,0,1,2,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,J10,K11,PL,H4568,P,2,1,1,1,26,2,,,,,1,1,1,1,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,J11,H11,TS,H4525,P,1,1,2,,70,,,1,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,F9,G11,TS,H4542,P,1,1,1,,103,2,,,,,0,1,0,0,1,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,F6,,SC,H4281/H4282,P,"1,2",1,2,,660,,,2,1,1,,,,,,,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,F5,I4,PL,H4637,N,1,2,1,3,17,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,F3,E3,TS,H4644,P,1,1,2,,76,,,1,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,F2,C2,PL,H4667,P,1,1,2,1,19,,2,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,F1,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B3,B5,PL,H4565,P,1,1,2,1,22,,2,1,,,1,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B5,A3,PL,H4566,P,1,1,1,1,24,2,,,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B6,C5,TS,H4661,P,2,1,2,,78,,,1,,,0,1,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B7,G6,PL,H4662,P,1,1,1,1,27,2,,,,,0,0,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B8,C8,TS,H4682,P,2,1,2,,72,,,1,,,0,0,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B9,A7,TS,H2212,P,1,1,2,,95,,,2,1,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B10,B10,TS,H4657,P,1,1,1,,72,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B11,,TS,H4449,P,1,1,2,,83,,,2,1,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,B11,,TS,H7150,N,1,2,1,,94,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A11,B10,PL,H4684,P,2,1,1,1,23,2,,,,,0,1,0,0,0,0,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,A11,,TS,H4402,P,1,1,2,,,,,2,1,,0,0,,0,0,,,escape
2014,Green Control,G,C,1200,July 9-10,2014/07/09,C9,,TS,H4062,P,2,1,2,,90,,,2,1,,0,0,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1200,July 9-10,2014/07/09,D2,C3,TS,H4663,P,1,1,2,,50,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,K6,PL,H4639,N,1,2,1,1,25,2,,,,,0,1,1,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,K7,PL,H4640,RT,2,1,1,1,27,2,,,,,0,0,0,0,0,,,RIGHT EAR RIPPED
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,K11,TS,H4641,N,1,2,2,,54,,,1,,,1,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,F6,SC,H4496/H4642,P/RT,"1,2",1,1,,600,2,,,,,,,,,,,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,H1,G2,PL,H4569,P,1,1,2,1,19,,2,1,,,0,0,1,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,H4,H5,PL,H4665,P,1,1,2,1,18,,2,2,1,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,H6,K9,TS,H4664,P,1,1,1,,76,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,H10,,TS,H4066,P,1,1,1,,89,2,,,,,0,1,0,1,1,1,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,H10,H9,PL,H4567,P,1,1,2,1,20,,2,2,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,H11,,TS,H7190,RT,1,1,2,,83,,,2,,,0,0,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Control,G,C,1200,July 9-10,2014/07/09,D8,,TS,H4232,P,1,1,2,,99,,,2,1,,0,0,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,J8,PL,H4656,N,1,2,1,2,14,2,,,,,1,2,0,0,0,0,,
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,J9,PL,H4627,P,2,1,2,1,,,,1,,,5,4,1,0,0,1,,"right ear ripped, used to be H4547/H4627"
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,J10,PL,H4655,N,1,2,1,1,26,2,,,,,1,1,0,0,0,0,,escape
2014,Green Control,G,C,1200,July 9-10,2014/07/09,,E8,TS,H2154,P,1,1,1,,106,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,G5/F4,TS,H4600,P,1,1,2,,69,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,G10,TS,H7189,P,1,1,1,,67,,,,,,0,0,0,0,0,1,,incorrect sex written in raw data
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,B6,PL,H4679,P,1,1,2,2,16,,1,1,,,0,1,0,0,0,0,,dead nymph on head
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,B2,PL,H4565,P,1,1,2,1,20,,1,1,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,A3,PL,H7107,RT,2,1,2,1,17,,1,2,,,0,0,0,0,0,0,1,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,K2,J3,PL,H4675,P,1,1,2,1,20,,1,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,K7,I8,PL,H4690,P,1,1,2,2,20,,1,1,,,0,0,0,0,0,0,,"gray pelage, likely not subadult"
2014,Green Control,G,C,1202,July 23-24,2014/07/23,K9,,PL,H7112,N,1,2,1,1,22,2,,,,,1,1,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,K9,,TS,H7111,N,1,2,1,,86,2,,,,,3,1,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,K11,J11,PL,H4601,P,2,1,1,1,25,2,,,,,3,7,0,1,1,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,G11,,TS,H7110,N,1,2,2,,93,,,1,,,0,1,0,0,0,1,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,G9,,TS,H7109,N,1,2,1,,82,2,,,,,0,0,0,1,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,G6,,TS,H7108,RT,2,1,2,,87,,,1,,,3,1,4,2,0,0,,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,G6,H6,PL,H7181,P,2,1,1,1,19,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,C10,F11,PL,H4567,P,1,1,2,1,20,,1,1,,,1,1,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,C1,PL,H4667,P,1,1,2,1,19,,1,1,,,0,0,1,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,I2,J1,TS,H4650,P,1,1,2,,79,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,I6,J4,TS,H4592,P,1,1,2,,85,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,I9,J9,TS,H4066,P,1,1,1,,85,2,,,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,I10,I9/J10,TS,H7186,P,1,1,1,,72,1,,,,,1,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,E7,,TS,H4638/H7149,P,"1,2",1,2,,88,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,E6,E7,TS,H4643,P,1,1,2,,67,,,1,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,B2,A5,PL,H4566,P,1,1,1,1,24,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,B5,E9,PL,H7145,RT,2,1,1,1,19,2,,,,,1,0,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,B7,A8,TS,H7134,RT,1,1,2,,67,,,1,,,0,0,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Control,G,C,1202,July 23-24,2014/07/23,B8,A8,TS,H4649,P,1,1,1,,64,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,B11,,TS,H4449,P,1,1,2,,85,,,2,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,D9,TS,H4062,P,,1,,,,,,,,,,,,,,,,escape
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,D4,TS,H4669,P,2,1,1,,92,2,,,,,0,0,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,C6,SC,H4281/H4282,P,"1,2",1,2,,680,,,2,1,,,,,,,,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,A4,PL,H4636,P,1,1,1,1,22,2,,,,,1,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,H1,F2,TS,H4644,P,1,1,2,,86,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,H3,G1,PL,H4569,P,1,1,2,1,21,,1,1,,,0,1,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,H4,H5,PL,H4570,P,1,1,1,1,21,2,,,,,0,1,0,0,0,0,,tail caught in trap
2014,Green Control,G,C,1202,July 23-24,2014/07/23,D9,E10,PL,H4684,P,2,1,1,1,24,2,,,,,0,2,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,D8,E9,PL,H4633,P,1,1,2,1,19,,2,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,D4,,TS,H4661,P,2,1,2,,72,,,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,D3,E1,TS,H4663,P,1,1,2,,60,,,2,,,0,0,1,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,D1,,PL,H4561,P,2,1,1,1,28,2,,,,,0,0,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A1,,TS,H4438,P,2,1,1,,98,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A2,A1,TS,H7180,P,1,1,1,,85,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A2,B1,TS,H4632,P,1,1,1,,92,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A3,B4,TS,H4668,P,1,1,2,,82,,,1,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A7,,TS,H2154,P,1,1,1,,94,2,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A8,A9,TS,H2212,P,1,1,2,,90,,,1,,,0,0,0,0,0,0,,stub tail
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A9,C9,PL,E6052,P,1,1,1,1,19,1,,,,,0,2,2,1,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,A10,A9,PL,H4662,P,1,1,1,1,26,2,,,,,1,0,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K1,TS,H7133,RT,2,1,,,90,,,,,,0,0,0,0,0,0,,"right ear ripped, escape before reproductive info"
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K4,PL,H7132,RT,1,1,1,1,22,2,,,,,3,5,1,0,0,0,,left ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K6,TS,H4664,P,1,1,1,,90,1,,,,,0,0,0,0,0,1,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K6,PL,H4697,P,1,1,2,1,22,,1,1,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K9,PL,H4594,P,1,1,1,1,21,2,,,,,1,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K9,TS,H7185,P,1,1,2,,80,,,1,,,2,1,1,0,1,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K10,PL,H7130,RT,2,1,2,1,22,,2,1,,,5,6,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K11,PL,H7129,N,1,2,2,2,15,,1,1,,,3,3,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,K11,PL,H4655,P,1,1,1,1,24,2,,,,,7,5,1,0,1,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,F9,TS,H4599,P,1,1,1,,76,1,,,,,0,0,0,0,0,0,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,F4,MP,,A,,2,1,,,2,,,,,,,,,,,,Microtus pennsylvanicus
2014,Green Control,G,C,1202,July 23-24,2014/07/23,,F5,TS,H4695,P,2,1,1,,98,2,,,,,0,0,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,J2,J3,PL,H4596,P,2,1,1,1,24,2,,,,,0,0,0,0,0,0,,right ear ripped
2014,Green Control,G,C,1202,July 23-24,2014/07/23,J4,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,J10,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Control,G,C,1202,July 23-24,2014/07/23,J11,,PL,H4568,P,2,1,1,1,26,2,,,,,0,1,0,4,0,0,,right ear ripped
